sep=;
Execution Time;Execution Time UTC;ISIN;Publication Time;Publication Time UTC;CCY;Venue of execution (MIC Code);Venue of publication (MIC Code);Price notation;Transaction to be cleared;MMT Flags;Transaction ID Code;Price;Volume;Buyer;Seller;Trade type
2021-08-30 10:04:11;2021-08-30T08:04:11.710000Z;SE0000195810;2021-08-30 10:04:11;2021-08-30T08:04:11.710000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000188784;405.200;1;;;
2021-08-30 10:04:01;2021-08-30T08:04:01.810000Z;SE0000195810;2021-08-30 10:04:01;2021-08-30T08:04:01.810000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000188593;405.200;2;;;
2021-08-30 10:04:01;2021-08-30T08:04:01.810000Z;SE0000195810;2021-08-30 10:04:01;2021-08-30T08:04:01.810000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000188592;405.200;19;;;
2021-08-30 10:04:01;2021-08-30T08:04:01.333000Z;SE0000195810;2021-08-30 10:04:01;2021-08-30T08:04:01.333000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000188583;405.600;2;;;
2021-08-30 10:03:53;2021-08-30T08:03:53.837000Z;SE0000195810;2021-08-30 10:03:53;2021-08-30T08:03:53.837000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000188372;405.600;4;;;
2021-08-30 10:03:41;2021-08-30T08:03:41.690000Z;SE0000195810;2021-08-30 10:03:41;2021-08-30T08:03:41.690000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000187965;405.600;20;;;
2021-08-30 10:03:21;2021-08-30T08:03:21.183000Z;SE0000195810;2021-08-30 10:03:21;2021-08-30T08:03:21.183000Z;SEK;DSTO;XSTO;MonetaryAmount;N;32D---S--PH---;000187341;405.400;61;;;Nordic@Mid trade
2021-08-30 10:03:12;2021-08-30T08:03:12.133000Z;SE0000195810;2021-08-30 10:03:12;2021-08-30T08:03:12.133000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000187018;405.800;1;;;
2021-08-30 10:02:50;2021-08-30T08:02:50.070000Z;SE0000195810;2021-08-30 10:02:50;2021-08-30T08:02:50.070000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000186439;405.400;88;;;
2021-08-30 10:02:50;2021-08-30T08:02:50.070000Z;SE0000195810;2021-08-30 10:02:50;2021-08-30T08:02:50.070000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;000186438;405.400;5;;;
2021-08-30 10:02:50;2021-08-30T08:02:50.070000Z;SE0000195810;2021-08-30 10:02:50;2021-08-30T08:02:50.070000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000186437;405.400;145;;;
2021-08-30 10:02:49;2021-08-30T08:02:49.107000Z;SE0000195810;2021-08-30 10:02:49;2021-08-30T08:02:49.107000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000186424;405.400;1;;;
2021-08-30 10:02:48;2021-08-30T08:02:48.060000Z;SE0000195810;2021-08-30 10:02:48;2021-08-30T08:02:48.060000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000186405;406.200;1;;;
2021-08-30 10:01:36;2021-08-30T08:01:36.767000Z;SE0000195810;2021-08-30 10:01:36;2021-08-30T08:01:36.767000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000184660;406.200;2;;;
2021-08-30 10:01:21;2021-08-30T08:01:21.303000Z;SE0000195810;2021-08-30 10:01:21;2021-08-30T08:01:21.303000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000184307;406.200;1;;;
2021-08-30 10:00:47;2021-08-30T08:00:47.157000Z;SE0000195810;2021-08-30 10:00:47;2021-08-30T08:00:47.157000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000183468;406.200;1;;;
2021-08-30 10:00:45;2021-08-30T08:00:45.703000Z;SE0000195810;2021-08-30 10:00:45;2021-08-30T08:00:45.700000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050212721;406.000;5;;;Standard Routed Trade
2021-08-30 10:00:15;2021-08-30T08:00:15.853000Z;SE0000195810;2021-08-30 10:00:15;2021-08-30T08:00:15.853000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000182714;406.000;3;;;
2021-08-30 09:59:16;2021-08-30T07:59:16.010000Z;SE0000195810;2021-08-30 09:59:16;2021-08-30T07:59:16.010000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000180850;406.000;78;;;
2021-08-30 09:59:16;2021-08-30T07:59:16.010000Z;SE0000195810;2021-08-30 09:59:16;2021-08-30T07:59:16.010000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050209862;406.000;22;;;Standard Routed Trade
2021-08-30 09:58:50;2021-08-30T07:58:50.217000Z;SE0000195810;2021-08-30 09:58:50;2021-08-30T07:58:50.217000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000179971;406.000;2;;;
2021-08-30 09:58:21;2021-08-30T07:58:21.897000Z;SE0000195810;2021-08-30 09:58:21;2021-08-30T07:58:21.897000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000179053;406.000;4;;;
2021-08-30 09:58:07;2021-08-30T07:58:07.110000Z;SE0000195810;2021-08-30 09:58:07;2021-08-30T07:58:07.110000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000178499;405.400;4;;;
2021-08-30 09:58:00;2021-08-30T07:58:00.247000Z;SE0000195810;2021-08-30 09:58:00;2021-08-30T07:58:00.247000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000178354;406.000;2;;;
2021-08-30 09:57:24;2021-08-30T07:57:24.533000Z;SE0000195810;2021-08-30 09:57:24;2021-08-30T07:57:24.533000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000177293;405.200;18;;;
2021-08-30 09:57:24;2021-08-30T07:57:24.533000Z;SE0000195810;2021-08-30 09:57:24;2021-08-30T07:57:24.533000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000177292;405.200;3;;;
2021-08-30 09:56:16;2021-08-30T07:56:16.143000Z;SE0000195810;2021-08-30 09:56:16;2021-08-30T07:56:16.143000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000175359;405.200;50;;;
2021-08-30 09:56:16;2021-08-30T07:56:16.143000Z;SE0000195810;2021-08-30 09:56:16;2021-08-30T07:56:16.143000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000175358;405.200;150;;;
2021-08-30 09:56:10;2021-08-30T07:56:10.827000Z;SE0000195810;2021-08-30 09:56:10;2021-08-30T07:56:10.827000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000175173;405.000;100;;;
2021-08-30 09:56:10;2021-08-30T07:56:10.827000Z;SE0000195810;2021-08-30 09:56:10;2021-08-30T07:56:10.827000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000175172;405.000;13;;;
2021-08-30 09:56:10;2021-08-30T07:56:10.827000Z;SE0000195810;2021-08-30 09:56:10;2021-08-30T07:56:10.827000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000175171;405.000;248;;;
2021-08-30 09:56:10;2021-08-30T07:56:10.827000Z;SE0000195810;2021-08-30 09:56:10;2021-08-30T07:56:10.827000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000175170;405.000;2;;;
2021-08-30 09:56:10;2021-08-30T07:56:10.827000Z;SE0000195810;2021-08-30 09:56:10;2021-08-30T07:56:10.827000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000175169;405.000;1;;;
2021-08-30 09:56:10;2021-08-30T07:56:10.827000Z;SE0000195810;2021-08-30 09:56:10;2021-08-30T07:56:10.827000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000175168;405.000;7;;;
2021-08-30 09:55:53;2021-08-30T07:55:53.690000Z;SE0000195810;2021-08-30 09:55:53;2021-08-30T07:55:53.690000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000174544;405.000;2;;;
2021-08-30 09:55:32;2021-08-30T07:55:32.317000Z;SE0000195810;2021-08-30 09:55:32;2021-08-30T07:55:32.317000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000174012;405.000;1;;;
2021-08-30 09:54:41;2021-08-30T07:54:41.343000Z;SE0000195810;2021-08-30 09:54:41;2021-08-30T07:54:41.343000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000172486;404.600;3;;;
2021-08-30 09:54:33;2021-08-30T07:54:33.217000Z;SE0000195810;2021-08-30 09:54:33;2021-08-30T07:54:33.217000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000172089;404.600;3;;;
2021-08-30 09:54:32;2021-08-30T07:54:32.037000Z;SE0000195810;2021-08-30 09:54:32;2021-08-30T07:54:32.037000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000172077;404.600;45;;;
2021-08-30 09:54:32;2021-08-30T07:54:32.037000Z;SE0000195810;2021-08-30 09:54:32;2021-08-30T07:54:32.037000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000172076;404.600;318;;;
2021-08-30 09:54:32;2021-08-30T07:54:32.037000Z;SE0000195810;2021-08-30 09:54:32;2021-08-30T07:54:32.037000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000172075;404.600;61;;;
2021-08-30 09:54:18;2021-08-30T07:54:18.850000Z;SE0000195810;2021-08-30 09:54:18;2021-08-30T07:54:18.850000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000171646;404.600;17;;;
2021-08-30 09:54:18;2021-08-30T07:54:18.850000Z;SE0000195810;2021-08-30 09:54:18;2021-08-30T07:54:18.850000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000171645;404.600;4;;;
2021-08-30 09:53:22;2021-08-30T07:53:22.367000Z;SE0000195810;2021-08-30 09:53:22;2021-08-30T07:53:22.367000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050198605;404.800;50;;;Standard Routed Trade
2021-08-30 09:53:22;2021-08-30T07:53:22.360000Z;SE0000195810;2021-08-30 09:53:22;2021-08-30T07:53:22.360000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000170142;404.800;150;;;
2021-08-30 09:53:04;2021-08-30T07:53:04.550000Z;SE0000195810;2021-08-30 09:53:04;2021-08-30T07:53:04.550000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;000169367;404.600;7;;;
2021-08-30 09:53:04;2021-08-30T07:53:04.550000Z;SE0000195810;2021-08-30 09:53:04;2021-08-30T07:53:04.550000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000169366;404.600;100;;;
2021-08-30 09:52:52;2021-08-30T07:52:52.190000Z;SE0000195810;2021-08-30 09:52:52;2021-08-30T07:52:52.190000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000168997;405.000;8;;;
2021-08-30 09:52:52;2021-08-30T07:52:52.190000Z;SE0000195810;2021-08-30 09:52:52;2021-08-30T07:52:52.190000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000168996;405.000;45;;;
2021-08-30 09:52:51;2021-08-30T07:52:51.980000Z;SE0000195810;2021-08-30 09:52:51;2021-08-30T07:52:51.980000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;000168993;404.600;890;;;
2021-08-30 09:52:51;2021-08-30T07:52:51.960000Z;SE0000195810;2021-08-30 09:52:51;2021-08-30T07:52:51.960000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000168992;404.600;457;;;
2021-08-30 09:52:51;2021-08-30T07:52:51.960000Z;SE0000195810;2021-08-30 09:52:51;2021-08-30T07:52:51.960000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000168991;404.600;37;;;
2021-08-30 09:52:06;2021-08-30T07:52:06.937000Z;SE0000195810;2021-08-30 09:52:06;2021-08-30T07:52:06.937000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000167711;404.200;65;;;
2021-08-30 09:52:06;2021-08-30T07:52:06.937000Z;SE0000195810;2021-08-30 09:52:06;2021-08-30T07:52:06.937000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000167710;404.200;85;;;
2021-08-30 09:52:06;2021-08-30T07:52:06.333000Z;SE0000195810;2021-08-30 09:52:06;2021-08-30T07:52:06.333000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000167696;404.600;10;;;
2021-08-30 09:51:09;2021-08-30T07:51:09.053000Z;SE0000195810;2021-08-30 09:51:09;2021-08-30T07:51:09.053000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000166159;404.000;1;;;
2021-08-30 09:51:03;2021-08-30T07:51:03.133000Z;SE0000195810;2021-08-30 09:51:03;2021-08-30T07:51:03.133000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000166021;404.000;1;;;
2021-08-30 09:50:06;2021-08-30T07:50:06.107000Z;SE0000195810;2021-08-30 09:50:06;2021-08-30T07:50:06.107000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000164319;404.000;1;;;
2021-08-30 09:50:03;2021-08-30T07:50:03.410000Z;SE0000195810;2021-08-30 09:50:03;2021-08-30T07:50:03.410000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000164246;404.400;35;;;
2021-08-30 09:50:03;2021-08-30T07:50:03.393000Z;SE0000195810;2021-08-30 09:50:03;2021-08-30T07:50:03.393000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000164244;404.400;148;;;
2021-08-30 09:49:47;2021-08-30T07:49:47.363000Z;SE0000195810;2021-08-30 09:49:47;2021-08-30T07:49:47.363000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050191598;404.000;26;;;Standard Routed Trade
2021-08-30 09:49:47;2021-08-30T07:49:47.343000Z;SE0000195810;2021-08-30 09:49:47;2021-08-30T07:49:47.343000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000163831;404.000;34;;;
2021-08-30 09:48:29;2021-08-30T07:48:29.590000Z;SE0000195810;2021-08-30 09:48:29;2021-08-30T07:48:29.590000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000161393;404.000;150;;;
2021-08-30 09:48:20;2021-08-30T07:48:20.693000Z;SE0000195810;2021-08-30 09:48:20;2021-08-30T07:48:20.693000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000161073;403.600;150;;;
2021-08-30 09:48:08;2021-08-30T07:48:08.620000Z;SE0000195810;2021-08-30 09:48:08;2021-08-30T07:48:08.620000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000160729;403.600;120;;;
2021-08-30 09:47:58;2021-08-30T07:47:58.727000Z;SE0000195810;2021-08-30 09:47:58;2021-08-30T07:47:58.727000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000160454;404.000;105;;;
2021-08-30 09:47:58;2021-08-30T07:47:58.727000Z;SE0000195810;2021-08-30 09:47:58;2021-08-30T07:47:58.727000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;000160453;404.000;5;;;
2021-08-30 09:46:54;2021-08-30T07:46:54.960000Z;SE0000195810;2021-08-30 09:46:54;2021-08-30T07:46:54.960000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000158713;404.400;25;;;
2021-08-30 09:46:05;2021-08-30T07:46:05.833000Z;SE0000195810;2021-08-30 09:46:05;2021-08-30T07:46:05.833000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000157177;403.600;10;;;
2021-08-30 09:46:05;2021-08-30T07:46:05.833000Z;SE0000195810;2021-08-30 09:46:05;2021-08-30T07:46:05.833000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000157176;403.600;1;;;
2021-08-30 09:46:00;2021-08-30T07:46:00.257000Z;SE0000195810;2021-08-30 09:46:00;2021-08-30T07:46:00.257000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000157001;404.400;25;;;
2021-08-30 09:45:44;2021-08-30T07:45:44.313000Z;SE0000195810;2021-08-30 09:45:44;2021-08-30T07:45:44.313000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000156308;404.400;78;;;
2021-08-30 09:45:44;2021-08-30T07:45:44.313000Z;SE0000195810;2021-08-30 09:45:44;2021-08-30T07:45:44.313000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000156307;404.400;22;;;
2021-08-30 09:44:22;2021-08-30T07:44:22.803000Z;SE0000195810;2021-08-30 09:44:22;2021-08-30T07:44:22.803000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000152450;403.600;1;;;
2021-08-30 09:44:12;2021-08-30T07:44:12.960000Z;SE0000195810;2021-08-30 09:44:12;2021-08-30T07:44:12.960000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050179370;404.400;37;;;Standard Routed Trade
2021-08-30 09:44:12;2021-08-30T07:44:12.940000Z;SE0000195810;2021-08-30 09:44:12;2021-08-30T07:44:12.940000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000152139;404.400;5;;;
2021-08-30 09:44:12;2021-08-30T07:44:12.940000Z;SE0000195810;2021-08-30 09:44:12;2021-08-30T07:44:12.940000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000152138;404.400;46;;;
2021-08-30 09:44:12;2021-08-30T07:44:12.940000Z;SE0000195810;2021-08-30 09:44:12;2021-08-30T07:44:12.940000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000152137;404.200;12;;;
2021-08-30 09:44:11;2021-08-30T07:44:11.460000Z;SE0000195810;2021-08-30 09:44:11;2021-08-30T07:44:11.460000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000152106;404.200;1;;;
2021-08-30 09:43:01;2021-08-30T07:43:01.250000Z;SE0000195810;2021-08-30 09:43:01;2021-08-30T07:43:01.250000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000149871;404.000;9;;;
2021-08-30 09:43:01;2021-08-30T07:43:01.230000Z;SE0000195810;2021-08-30 09:43:01;2021-08-30T07:43:01.230000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000149870;404.000;100;;;
2021-08-30 09:42:37;2021-08-30T07:42:37.243000Z;SE0000195810;2021-08-30 09:42:37;2021-08-30T07:42:37.243000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000149197;404.000;4;;;
2021-08-30 09:42:36;2021-08-30T07:42:36.427000Z;SE0000195810;2021-08-30 09:42:36;2021-08-30T07:42:36.427000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000149159;404.000;3;;;
2021-08-30 09:42:29;2021-08-30T07:42:29.317000Z;SE0000195810;2021-08-30 09:42:29;2021-08-30T07:42:29.317000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000148966;403.800;62;;;
2021-08-30 09:42:21;2021-08-30T07:42:21.840000Z;SE0000195810;2021-08-30 09:42:21;2021-08-30T07:42:21.840000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000148795;403.800;24;;;
2021-08-30 09:41:32;2021-08-30T07:41:32.790000Z;SE0000195810;2021-08-30 09:41:32;2021-08-30T07:41:32.790000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000147212;403.000;30;;;
2021-08-30 09:41:32;2021-08-30T07:41:32.790000Z;SE0000195810;2021-08-30 09:41:32;2021-08-30T07:41:32.790000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000147211;403.000;170;;;
2021-08-30 09:41:32;2021-08-30T07:41:32.790000Z;SE0000195810;2021-08-30 09:41:32;2021-08-30T07:41:32.790000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000147210;403.000;150;;;
2021-08-30 09:41:32;2021-08-30T07:41:32.770000Z;SE0000195810;2021-08-30 09:41:32;2021-08-30T07:41:32.770000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000147209;402.600;150;;;
2021-08-30 09:41:30;2021-08-30T07:41:30.303000Z;SE0000195810;2021-08-30 09:41:30;2021-08-30T07:41:30.303000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;000147147;402.000;85;;;
2021-08-30 09:41:30;2021-08-30T07:41:30.303000Z;SE0000195810;2021-08-30 09:41:30;2021-08-30T07:41:30.303000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;000147146;402.000;43;;;
2021-08-30 09:41:30;2021-08-30T07:41:30.303000Z;SE0000195810;2021-08-30 09:41:30;2021-08-30T07:41:30.303000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000147145;402.000;2;;;
2021-08-30 09:41:30;2021-08-30T07:41:30.300000Z;SE0000195810;2021-08-30 09:41:30;2021-08-30T07:41:30.300000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000147144;402.600;2;;;
2021-08-30 09:41:24;2021-08-30T07:41:24.327000Z;SE0000195810;2021-08-30 09:41:24;2021-08-30T07:41:24.327000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000146926;402.800;18;;;
2021-08-30 09:41:24;2021-08-30T07:41:24.327000Z;SE0000195810;2021-08-30 09:41:24;2021-08-30T07:41:24.327000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000146925;402.800;50;;;
2021-08-30 09:41:24;2021-08-30T07:41:24.327000Z;SE0000195810;2021-08-30 09:41:24;2021-08-30T07:41:24.327000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000146924;402.800;150;;;
2021-08-30 09:40:05;2021-08-30T07:40:05.713000Z;SE0000195810;2021-08-30 09:40:05;2021-08-30T07:40:05.713000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000144037;403.400;10;;;
2021-08-30 09:40:05;2021-08-30T07:40:05.697000Z;SE0000195810;2021-08-30 09:40:05;2021-08-30T07:40:05.697000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000144036;403.400;3;;;
2021-08-30 09:39:38;2021-08-30T07:39:38.680000Z;SE0000195810;2021-08-30 09:39:38;2021-08-30T07:39:38.680000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000143196;403.400;61;;;
2021-08-30 09:39:09;2021-08-30T07:39:09.487000Z;SE0000195810;2021-08-30 09:39:09;2021-08-30T07:39:09.487000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050168315;403.000;2;;;Standard Routed Trade
2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SE0000195810;2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141339;403.200;96;;;
2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SE0000195810;2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;000141338;403.200;14;;;
2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SE0000195810;2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;000141337;403.200;130;;;
2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SE0000195810;2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;000141336;403.000;42;;;
2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SE0000195810;2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;000141335;403.000;130;;;
2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SE0000195810;2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141334;403.000;90;;;
2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SE0000195810;2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141333;403.000;10;;;
2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SE0000195810;2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;000141332;402.800;94;;;
2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SE0000195810;2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141331;402.800;150;;;
2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SE0000195810;2021-08-30 09:38:41;2021-08-30T07:38:41.887000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141330;402.600;6;;;
2021-08-30 09:38:39;2021-08-30T07:38:39.140000Z;SE0000195810;2021-08-30 09:38:39;2021-08-30T07:38:39.140000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141255;402.600;4;;;
2021-08-30 09:38:34;2021-08-30T07:38:34.287000Z;SE0000195810;2021-08-30 09:38:34;2021-08-30T07:38:34.287000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141140;402.600;2;;;
2021-08-30 09:38:27;2021-08-30T07:38:27.163000Z;SE0000195810;2021-08-30 09:38:27;2021-08-30T07:38:27.163000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000140957;402.600;2;;;
2021-08-30 09:38:04;2021-08-30T07:38:04.357000Z;SE0000195810;2021-08-30 09:38:04;2021-08-30T07:38:04.357000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000140254;402.000;17;;;
2021-08-30 09:38:04;2021-08-30T07:38:04.343000Z;SE0000195810;2021-08-30 09:38:04;2021-08-30T07:38:04.343000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000140253;402.000;150;;;
2021-08-30 09:38:04;2021-08-30T07:38:04.303000Z;SE0000195810;2021-08-30 09:38:04;2021-08-30T07:38:04.303000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000140250;402.000;29;;;
2021-08-30 09:38:04;2021-08-30T07:38:04.303000Z;SE0000195810;2021-08-30 09:38:04;2021-08-30T07:38:04.303000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000140249;402.000;25;;;
2021-08-30 09:38:04;2021-08-30T07:38:04.303000Z;SE0000195810;2021-08-30 09:38:04;2021-08-30T07:38:04.303000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000140248;402.000;30;;;
2021-08-30 09:38:04;2021-08-30T07:38:04.303000Z;SE0000195810;2021-08-30 09:38:04;2021-08-30T07:38:04.303000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000140247;402.000;123;;;
2021-08-30 09:38:02;2021-08-30T07:38:02.663000Z;SE0000195810;2021-08-30 09:38:02;2021-08-30T07:38:02.663000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000140216;402.600;3;;;
2021-08-30 09:38:02;2021-08-30T07:38:02.663000Z;SE0000195810;2021-08-30 09:38:02;2021-08-30T07:38:02.663000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000140215;402.600;9;;;
